"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"11","1000.8","1002.1","2024/09/11 09:27:00","999.5","2024/09/11 00:58:00","28.7","32.4","2024/09/11 10:35:00","24.5","2024/09/11 05:20:00","72","60","2024/09/11 10:11:00","1.3","274","6.8","261","2024/09/11 13:59:00","0.0"
"12","999.3","1002.2","2024/09/12 08:25:00","997.1","2024/09/12 15:18:00","29.7","33.7","2024/09/12 14:44:00","26.0","2024/09/12 03:41:00","71","52","2024/09/12 14:13:00","1.4","79","7.2","320","2024/09/12 11:32:00","0.0"
"13","996.2","999.0","2024/09/13 08:14:00","993.0","2024/09/13 17:04:00","30.3","34.3","2024/09/13 13:19:00","25.1","2024/09/13 06:33:00","61","42","2024/09/13 13:19:00","2.1","55","11.9","28","2024/09/13 14:25:00","0.0"
"14","994.0","995.4","2024/09/14 09:59:00","992.8","2024/09/14 14:38:00","26.8","30.6","2024/09/14 10:46:00","23.3","2024/09/14 20:42:00","78","59","2024/09/14 00:51:00","1.8","67","9.7","347","2024/09/14 11:57:00","20.5"
"15","994.6","996.6","2024/09/15 22:16:00","992.7","2024/09/15 02:31:00","27.9","32.2","2024/09/15 12:08:00","23.0","2024/09/15 05:21:00","79","57","2024/09/15 11:42:00","1.0","86","6.0","290","2024/09/15 12:11:00","0.0"
"16","996.1","997.6","2024/09/16 09:04:00","994.5","2024/09/16 14:56:00","29.3","32.9","2024/09/16 14:07:00","25.3","2024/09/16 02:21:00","76","56","2024/09/16 10:51:00","0.9","218","6.3","326","2024/09/16 13:01:00","0.0"
"17","996.1","998.5","2024/09/17 07:09:00","992.9","2024/09/17 16:21:00","30.5","36.3","2024/09/17 13:51:00","26.3","2024/09/17 05:31:00","64","41","2024/09/17 14:08:00","2.1","65","15.8","85","2024/09/17 23:16:00","0.0"
"18","995.7","997.0","2024/09/18 00:36:00","993.4","2024/09/18 14:14:00","29.0","32.8","2024/09/18 13:50:00","25.5","2024/09/18 19:21:00","72","52","2024/09/18 13:40:00","2.9","62","13.7","34","2024/09/18 13:03:00","0.5"
"19","996.4","998.1","2024/09/19 23:14:00","994.9","2024/09/19 15:26:00","28.5","31.5","2024/09/19 13:27:00","25.4","2024/09/19 06:33:00","80","66","2024/09/19 13:28:00","0.9","288","6.8","307","2024/09/19 10:54:00","1.5"
"20","998.0","999.7","2024/09/20 09:42:00","996.7","2024/09/20 15:48:00","28.9","31.8","2024/09/20 12:41:00","26.3","2024/09/20 05:51:00","80","63","2024/09/20 11:37:00","0.9","90","9.0","333","2024/09/20 14:37:00","0.0"
"21","997.3","998.5","2024/09/21 10:53:00","996.2","2024/09/21 17:52:00","26.0","29.4","2024/09/21 08:47:00","24.4","2024/09/21 17:19:00","92","73","2024/09/21 09:06:00","1.7","196","7.1","262","2024/09/21 23:02:00","59.0"
"22","1001.4","1006.1","2024/09/22 22:29:00","995.8","2024/09/22 02:05:00","26.2","29.9","2024/09/22 12:40:00","24.3","2024/09/22 07:23:00","89","73","2024/09/22 12:40:00","1.2","88","9.5","241","2024/09/22 02:50:00","16.5"
"23","1005.2","1007.1","2024/09/23 21:02:00","1003.2","2024/09/23 14:52:00","26.6","31.4","2024/09/23 11:58:00","23.6","2024/09/23 21:51:00","86","60","2024/09/23 11:58:00","1.0","205","7.0","260","2024/09/23 21:03:00","20.0"
"24","1004.7","1006.5","2024/09/24 21:53:00","1003.0","2024/09/24 14:57:00","26.7","30.4","2024/09/24 12:55:00","23.7","2024/09/24 23:03:00","85","71","2024/09/24 12:40:00","1.3","174","10.2","240","2024/09/24 21:50:00","18.5"
"25","1004.0","1005.5","2024/09/25 08:59:00","1002.7","2024/09/25 15:44:00","27.2","29.8","2024/09/25 13:00:00","23.9","2024/09/25 00:13:00","83","69","2024/09/25 13:34:00","1.1","266","7.2","259","2024/09/25 12:36:00","0.0"
"26","1003.4","1004.9","2024/09/26 08:52:00","1002.0","2024/09/26 15:02:00","27.3","30.1","2024/09/26 09:16:00","24.9","2024/09/26 05:43:00","81","66","2024/09/26 14:44:00","1.1","73","6.5","12","2024/09/26 11:05:00","1.0"
"27","1002.2","1003.7","2024/09/27 10:52:00","1001.0","2024/09/27 14:45:00","26.8","30.2","2024/09/27 10:05:00","23.7","2024/09/27 11:04:00","81","69","2024/09/27 12:25:00","1.1","102","6.7","3","2024/09/27 15:34:00","9.0"
"28","1001.0","1002.9","2024/09/28 08:53:00","998.8","2024/09/28 23:43:00","27.1","29.8","2024/09/28 10:26:00","24.6","2024/09/28 03:51:00","78","66","2024/09/28 10:23:00","2.4","60","13.1","39","2024/09/28 11:42:00","0.0"
"29","998.1","1000.6","2024/09/29 07:35:00","995.2","2024/09/29 13:51:00","28.5","31.7","2024/09/29 12:14:00","24.9","2024/09/29 05:51:00","69","57","2024/09/29 13:31:00","2.8","65","14.8","79","2024/09/29 19:47:00","0.0"
"30","993.1","997.4","2024/09/30 00:05:00","989.3","2024/09/30 14:08:00","29.2","31.9","2024/09/30 11:23:00","27.0","2024/09/30 03:41:00","65","50","2024/09/30 11:19:00","3.6","88","17.8","90","2024/09/30 15:20:00","0.0"
